Cod Depto,Departamento,Cod en texto ,Municipio,Dirección Territorial ,Director Territorial ,Alcalde,Población 2017,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista , Atentados, Combates, Enfrentamientos , Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Minas Antipersonal, Munición sin Explotar y artefacto explosivo improvisado",Secuestro,Tortura,"Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles ,Puntos de Atención,Personas Atendidas,Solicitudes de AH,Solicitudes de Registro,Solicitudes de Oferta,Otras Solicitudes,Total Solicitudes Recibidas,Priorizado,En Construcción,En Formulación,En proceso de contratación,En Funcionamiento ,Misiones Humanitarias 2012-2017,Emergencias Humanitarias 2012-2017,Incluido,No Incluido,Excluido,En Valoración,RECEPCIÓN FORMATOS / Defensoria,RECEPCIÓN FORMATOS / Personeria,RECEPCIÓN FORMATOS / Procuraduria,RECEPCIÓN FORMATOS / Entidad No Informa ,RECEPCIÓN FORMATOS / Consulados,Beneficiarios Dinero Atención Humanitaria,Valor Dinero Atención Humanitaria,Beneficiarios especie Atención Humanitaria,Valor especie Atención Humanitaria,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Hogares,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Personas,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - con discapacidad,Atencion Humanitaria 2012-2017 - Giros,Atencion Humanitaria 2012-2017- Valor,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Víctimas,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Valor,PAARI - Módulo de Reparación 2012- 2017 - Víctimas,PAARI - Módulo de Reparación 2012- 2017 - NNA,Estrategia de Recuperación Emocional ,Indemnizaciones 2012-2017 - No. de Indemnizaciones,Indemnizaciones 2012-2017 - Valor,Programa de Acompañamiento 2017 - Con intención de recibir acompañamiento,Programa de Acompañamiento 2017 - En un Negocio,Programa de Acompañamiento 2017 - En Terreno Rural ,Programa de Acompañamiento 2017 - En Vivienda,Programa de Acompañamiento 2017 - En Educación,Identificación,Acercamiento ,Alistamiento ,Pre-Consulta o Consulta Previa,Caracterización del Daño,Diagnóstico del Daño,Diseño y Formulación,En Fase de Diseño e Implementación del PIRC,PIRC aprobado por CTJ,Sin Especificar,Total SRC en el municipio,SIN FUD,SRC en Valoración,SRC Incluido,DEVOLUCION MP ,SRC No Incluido,SRC Indentificados,Apoyo a Entes Territoriales,Atención y Ayuda Humanitaria ,Proyectos de Infraestructura Social y Comunitaria,Indemnizaciones,Centros Regionales *(Aporte  Unidad Victimas)
23,Córdoba,23090, Canalete,Córdoba,Manuel De los Reyes Pacheco, Armando José Lambertínez Bolaño,22542,3503,2630,0,6,1,10,3432,165,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,2,689,267,0,7,82,878,3,0,0,0,0,0,0,429,1551,51,2172,1102,2,2,560,1,3,202,877,47,15,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,352,877,0
23,Córdoba,23162, Cereté,Córdoba,Manuel De los Reyes Pacheco, Salim Hamed Chagüi Flórez,93039,8070,6452,26,71,8,37,7835,461,4,9,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1341,573,0,6,83,1869,0,0,0,2,1,0,0,955,3450,156,6926,3659,13,16,1139,3,205,474,3096,97,22,12,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3675,0,3096,0
23,Córdoba,23168, Chimá,Córdoba,Manuel De los Reyes Pacheco, Juan Pascual Custode Vivanco,15304,553,386,0,13,0,13,476,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,56,0,5,5,170,0,0,0,0,0,0,0,76,308,8,363,196,3,4,63,0,30,19,85,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,85,0
23,Córdoba,23182, Chinú,Córdoba,Manuel De los Reyes Pacheco, Teresa Salamanca De Avilez,49362,3016,2412,7,85,3,56,2793,232,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,444,103,0,1,82,468,0,0,0,0,0,222,87,271,996,32,1715,941,5,7,269,1,55,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,947,163,0,0
23,Córdoba,23189, Ciénaga De Oro,Córdoba,Manuel De los Reyes Pacheco, Alejandro Javier Mejía Castaño,66703,2266,1667,6,12,1,34,2060,226,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,156,0,4,1,443,0,0,0,4,2,0,0,196,744,34,1443,902,6,7,211,0,71,135,887,16,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,909,0,887,0
23,Córdoba,23300, Cotorra,Córdoba,Manuel De los Reyes Pacheco, Luis Alejandro Doria Llorente,15513,2079,1778,1,77,1,38,2014,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,276,93,0,7,0,381,0,0,0,0,0,0,0,111,430,23,1296,700,0,0,122,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0
23,Córdoba,23350, La Apartada,Córdoba,Manuel De los Reyes Pacheco,Nelys Piedad Romero De Aguas,15766,5061,3992,5,73,3,42,5126,155,1,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,11,5,820,194,0,1,0,1024,0,0,0,27,22,207,21,484,1889,86,2911,1543,4,6,316,0,3,0,0,24,12,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1549,0,0,0
23,Córdoba,23417, Lorica,Córdoba,Manuel De los Reyes Pacheco,Nancy Sofía Jattin Martínez,119838,3460,2604,15,97,1,31,3150,338,0,2,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,2,459,286,0,3,343,407,2,0,0,0,0,33,10,392,1383,63,2546,1553,12,16,537,1,131,297,1734,26,6,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1568,0,1734,0
23,Córdoba,23419, Los Córdobas,Córdoba,Manuel De los Reyes Pacheco,Juan Carlos Yances Padilla,25208,4522,3671,0,6,0,16,4460,116,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,3,523,128,0,5,0,657,0,0,0,0,0,0,0,523,2065,81,3084,1897,6,7,524,1,182,130,699,52,10,5,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,0,699,0
23,Córdoba,23464, Momil,Córdoba,Manuel De los Reyes Pacheco,Érika Patricia Díaz Mézquida,15074,757,591,11,59,1,0,665,73,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,16,0,1,1,66,1,0,0,0,0,0,0,57,218,8,390,248,1,1,84,0,0,61,361,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,361,0
23,Córdoba,23466, Montelíbano,Córdoba,Manuel De los Reyes Pacheco,Francisco Daniel Alean Martínez,85012,36868,31990,147,3002,39,64,37715,890,6,2,0,1,0,370,1,20606,14738,3495,8,5965,24206,0,0,0,0,0,65,14,3389,1666,0,18,535,4584,59,0,0,102,68,620,282,5415,20246,683,40442,23235,45,58,5254,5,430,2083,10457,143,36,12,82,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,351,23293,0,10457,0
23,Córdoba,23555, Planeta Rica,Córdoba,Manuel De los Reyes Pacheco,Gilberto Ramiro Montes Villalba,68309,12669,10218,3,28,5,171,12133,745,3,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1753,831,0,30,131,2499,2,0,0,37,28,0,0,1033,4225,169,8275,4755,38,48,943,8,193,915,5196,73,8,17,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4803,348,5196,0
23,Córdoba,23570, Pueblo Nuevo,Córdoba,Manuel De los Reyes Pacheco, Ovidio Miguel Hoyos Paternina,40129,4131,3485,15,31,2,7,4052,159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,475,158,0,3,31,627,0,0,0,0,0,258,45,298,1197,54,3525,2020,4,5,242,0,46,160,861,20,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2025,152,861,0
23,Córdoba,23574, Puerto Escondido,Córdoba,Manuel De los Reyes Pacheco,Cristilda María Marsiglia Hernández,30923,2432,2003,4,245,2,19,2345,130,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,410,141,0,4,0,556,1,0,0,0,0,0,0,304,1115,58,1884,1058,6,7,270,0,60,89,560,12,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,560,0
23,Córdoba,23580, Puerto Libertador,Córdoba,Manuel De los Reyes Pacheco,Espedito Manuel Duque Cuadrado,50755,35304,29503,6,49,2,27,36320,411,75,1,0,1,0,16,1,13254,10593,2685,1,3062,16341,0,0,0,0,0,55,23,4357,569,0,5,105,4878,7,0,0,17,4,1531,1034,3699,13243,378,31583,19313,19,24,1871,4,404,425,2850,225,42,29,126,21,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1038,19337,92,2850,0
23,Córdoba,23586, Purísima,Córdoba,Manuel De los Reyes Pacheco,Daniel Eduardo López Palencia,15142,882,676,1,30,1,0,828,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,98,26,0,3,5,122,1,0,0,0,0,0,0,62,256,8,496,277,1,1,68,0,0,18,157,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,157,0
23,Córdoba,23660, Sahagún,Córdoba,Manuel De los Reyes Pacheco, Baldomero José Villadiego Carrascal,90274,5448,4140,44,284,13,31,4954,542,1,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,798,269,0,4,496,583,0,0,0,13,9,0,0,390,1511,67,3594,1961,9,12,594,5,102,463,2815,22,6,2,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1973,0,2815,0
23,Córdoba,23670, San Andrés De Sotav,Córdoba,Manuel De los Reyes Pacheco, Sergio Rafael Romero Basilio,45006,3111,2025,6,34,21,17,2907,229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,369,167,0,1,43,495,1,0,0,0,0,0,0,197,823,33,1271,765,6,8,232,1,76,280,1485,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0,1485,0
23,Córdoba,23672, San Antero,Córdoba,Manuel De los Reyes Pacheco,Dennys Chica Fuentes,32526,830,601,1,49,2,21,691,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,141,125,0,9,15,261,0,0,0,0,0,284,51,132,466,27,553,295,3,4,164,2,19,74,523,30,4,4,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,299,256,523,0
23,Córdoba,23675, San Bernardo Del Vi,Córdoba,Manuel De los Reyes Pacheco, Elber Luis López López,35518,1684,1183,0,9,0,10,1579,113,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,118,59,0,0,30,152,0,0,0,0,0,0,0,128,489,23,1055,606,4,6,200,0,5,71,373,8,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,373,0
23,Córdoba,23678, San Carlos,Córdoba,Manuel De los Reyes Pacheco, Víctor Manuel Valverde Pérez,27858,1840,1356,6,24,3,13,1764,124,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,5,286,88,0,1,26,357,0,0,0,0,0,0,0,261,919,31,1563,945,7,9,300,0,84,76,526,14,2,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,526,0
23,Córdoba,23682, San José De Uré,Córdoba,Manuel De los Reyes Pacheco,Luis José González Acosta,11357,6135,4825,364,1576,1,4,6154,134,2,0,2,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,17,4,1637,410,0,12,58,2007,0,0,0,0,0,0,0,661,2528,76,3364,1583,2,3,349,0,12,0,0,6,1,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,0,1586,0,0,0
23,Córdoba,23686, San Pelayo,Córdoba,Manuel De los Reyes Pacheco,María Alejandra Forero Pareja,44530,6011,4354,1,2,5,58,5807,350,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,760,156,0,1,18,918,0,0,0,9,16,0,0,459,1741,71,3768,2174,20,25,457,1,95,347,1843,48,18,3,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2199,27,1843,0
23,Córdoba,23807, Tierralta,Córdoba,Manuel De los Reyes Pacheco,Fabio Leonardo Otero Avilez,104817,44003,35097,18,235,8,386,44403,1311,44,5,0,5,0,57,1,20862,17449,2474,0,5676,25599,0,0,0,0,0,63,48,3269,1135,0,12,1696,2772,22,0,0,19,25,1149,352,5278,17910,615,35386,21764,127,163,2675,5,267,1861,10110,230,45,46,114,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,377,21927,200,10110,0
23,Córdoba,23815, Tuchín,Córdoba,Manuel De los Reyes Pacheco, Norys Del Carmen Hernández Velásquez,39511,1175,1037,7,627,10,39,1003,141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,228,77,0,1,49,258,0,0,0,0,0,0,0,129,525,19,796,467,2,3,148,0,111,0,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0
23,Córdoba,23855, Valencia,Córdoba,Manuel De los Reyes Pacheco,José Ignacio Gómez Ramos,44946,25054,20596,4,44,2,151,25450,366,0,11,0,0,0,14,1,14009,11952,993,2,4337,17284,0,0,0,0,0,21,4,1872,515,0,3,574,1816,6,0,0,4,3,324,54,2874,10629,438,23674,14723,35,44,2412,12,561,1054,5625,295,57,72,137,24,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,57,14768,0,5625,0
17,Caldas,17001, Manizales,Eje Cafetero,Omar Alonso Torres Sánchez,Octavio Cardona Leon,398830,32091,24673,298,471,69,1785,21530,10347,36,210,51,80,0,158,1,32164,18965,5086,80,15016,39147,0,0,0,0,0,5,12,2943,1486,0,29,1776,1381,1356,0,0,84,68,0,0,8030,24926,741,13707,7805,68,85,5073,21,1259,3653,26136,183,58,16,90,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7889,0,26136,0
17,Caldas,17013, Aguadas,Eje Cafetero,Omar Alonso Torres Sánchez,Oscar Jonny Zapata Ortiz,21653,2553,1861,15,38,6,18,2123,553,9,16,3,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,480,288,0,0,27,742,0,0,0,0,0,0,0,290,1023,70,1541,799,5,6,372,5,1,353,2614,29,8,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,0,2614,0
17,Caldas,17042, Anserma,Eje Cafetero,Omar Alonso Torres Sánchez,Jennie De Jesús Betancur Calvo,33535,3066,2399,5,75,6,64,2463,768,4,17,3,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,6,452,306,0,7,1,765,0,0,0,0,0,0,0,358,1277,61,1714,982,7,9,353,10,21,0,0,26,7,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,0,0,0
17,Caldas,17050, Aranzazu,Eje Cafetero,Omar Alonso Torres Sánchez,Jorge William Ruiz Ospina,11164,751,602,3,26,3,5,642,172,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,61,0,2,0,148,0,0,0,0,0,0,0,68,240,15,406,214,2,2,103,4,16,152,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,1286,0
17,Caldas,17088, Belalcázar,Eje Cafetero,Omar Alonso Torres Sánchez,Jahir De Jesús Álvarez,10651,764,585,8,29,2,0,713,83,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,118,58,0,0,17,159,0,0,0,0,0,0,0,134,555,43,500,314,0,0,116,0,1,53,360,12,2,3,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,314,0,360,0
17,Caldas,17174, Chinchiná,Eje Cafetero,Omar Alonso Torres Sánchez,Sergio López Arias,51076,2323,1854,4,40,5,65,1922,416,0,1,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,3,299,311,0,2,1,617,0,0,0,8,6,0,0,387,1369,57,1413,756,5,7,395,2,134,0,0,20,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,763,0,0,0
17,Caldas,17272, Filadelfia,Eje Cafetero,Omar Alonso Torres Sánchez,German Zuluaga Duque,10713,410,290,4,27,1,8,207,206,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,49,0,1,0,125,1,0,0,0,0,0,0,51,132,6,99,39,0,0,55,0,0,0,0,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
17,Caldas,17380, La Dorada,Eje Cafetero,Omar Alonso Torres Sánchez,Diego Pineda Álvarez,77735,10011,7991,25,48,25,324,8887,1131,10,21,5,2,0,18,1,8422,3469,3143,0,4008,10620,0,0,0,0,0,5,2,1743,1001,0,13,62,2704,14,0,0,21,11,0,0,3123,9181,525,6317,3200,26,35,1626,22,999,0,0,89,45,4,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3235,0,0,0
17,Caldas,17388, La Merced,Eje Cafetero,Omar Alonso Torres Sánchez,Carlos Quintero Álvarez,5281,653,508,1,177,1,2,596,103,0,1,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,138,74,0,0,21,194,0,0,0,0,0,0,0,88,275,17,437,207,0,0,127,6,0,125,843,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,843,0
17,Caldas,17433, Manzanares,Eje Cafetero,Omar Alonso Torres Sánchez,Carlos Enrique Botero,22947,2774,2066,7,5,8,32,2464,347,12,5,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0,452,252,0,3,61,648,0,0,0,0,0,0,0,455,1435,104,1004,425,3,4,382,2,21,0,0,15,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0
17,Caldas,17442, Marmato,Eje Cafetero,Omar Alonso Torres Sánchez,Julio Vargas Chica,9214,194,115,0,3,0,3,150,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,40,51,0,0,2,89,0,0,0,0,0,0,0,41,137,5,179,94,2,3,61,1,1,65,435,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,435,0
17,Caldas,17444, Marquetalia,Eje Cafetero,Omar Alonso Torres Sánchez,Luis Carlos Betancourt Florez,15006,7139,4672,12,30,12,11,7201,327,2,2,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,936,136,0,2,48,1026,0,0,0,0,0,128,10,724,2421,170,2080,1079,5,6,691,1,92,210,1302,25,6,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1085,209,1302,0
17,Caldas,17446, Marulanda,Eje Cafetero,Omar Alonso Torres Sánchez,Nicolás De Jesús Giraldo Gómez,3393,1172,934,43,303,1,8,1216,84,4,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280,80,0,0,87,274,0,0,0,0,0,0,0,122,351,15,466,207,0,0,71,0,0,16,108,7,0,1,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,207,0,108,0
17,Caldas,17486, Neira,Eje Cafetero,Omar Alonso Torres Sánchez,Marino Murillo Franco,30963,629,472,4,14,2,19,477,143,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,53,0,1,0,182,0,0,0,0,0,0,0,223,792,19,561,275,2,2,278,5,0,132,1026,11,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,1026,0
17,Caldas,17495, Norcasia,Eje Cafetero,Omar Alonso Torres Sánchez,Wilmar Herrera Gallego,6272,2417,2127,163,858,7,46,2353,177,4,1,2,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,1,481,99,0,3,35,547,2,0,0,0,0,17,5,391,1340,77,2295,1131,7,9,393,1,128,83,602,17,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1140,0,602,0
17,Caldas,17513, Pácora,Eje Cafetero,Omar Alonso Torres Sánchez,Jorge William López Ramos,11399,509,397,7,4,0,4,402,116,2,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,14,0,0,0,70,0,0,0,0,0,0,0,79,285,9,292,149,1,1,94,0,0,77,452,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,452,0
17,Caldas,17524, Palestina,Eje Cafetero,Omar Alonso Torres Sánchez,Mauricio Jaramillo Martínez,17674,964,772,13,62,3,25,738,262,0,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,166,92,0,0,1,258,0,0,0,0,0,0,0,175,613,16,652,362,3,4,219,2,2,154,1423,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,1423,0
17,Caldas,17541, Pensilvania,Eje Cafetero,Omar Alonso Torres Sánchez,Jesús Iván Ospina Atehortua ,26347,13601,10521,745,1847,21,48,14173,762,11,26,22,3,0,1191,1,7270,3530,681,3,4283,8497,0,0,0,0,0,5,1,3312,378,0,11,963,2746,1,0,0,0,0,0,0,2106,6470,388,8027,3511,11,13,2486,4,171,747,5393,267,62,60,124,16,3,0,0,0,0,0,1,0,0,0,4,0,0,4,0,0,4,0,3524,0,5393,0
17,Caldas,17614, Riosucio,Eje Cafetero,Omar Alonso Torres Sánchez,Bernardo Arley Hernández Ayala,63045,7489,5499,65,126,12,163,6388,1239,10,69,1,53,0,60,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1592,560,0,9,75,2100,4,0,0,4,4,0,0,816,3128,184,4015,2459,39,49,921,20,190,1134,8800,81,17,12,46,6,3,0,1,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,2508,0,8800,0
17,Caldas,17616, Risaralda,Eje Cafetero,Omar Alonso Torres Sánchez,Juan Camilo Gallego Hoyos,9362,1076,876,4,10,3,0,814,292,1,7,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,166,80,0,1,0,247,0,0,0,2,1,0,0,168,625,26,625,368,7,9,244,0,1,231,1472,18,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,377,0,1472,0
17,Caldas,17653, Salamina,Eje Cafetero,Omar Alonso Torres Sánchez,Luis Germán Noreña,16005,1500,1086,6,36,1,33,1223,346,5,12,3,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,279,101,0,4,1,383,0,0,0,0,0,0,0,170,596,26,780,401,7,9,201,5,2,243,1690,11,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,1690,0
17,Caldas,17662, Samaná,Eje Cafetero,Omar Alonso Torres Sánchez,Gloria Inés Ortiz Cardona,25789,28118,22696,52,339,32,86,30687,1011,56,20,14,8,0,196,1,12378,8831,1694,2,5719,16246,0,0,0,0,0,9,1,3435,310,0,9,2114,1651,1,0,0,2,2,0,0,2963,8876,524,18384,8603,32,41,4947,160,119,1579,8677,535,126,65,290,38,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,2,2,8643,285,8677,0
52,Nariño,52022, Aldana,Nariño,Jaime Guerrero,Oscar Javier Quitiaquez ,5929,170,135,3,4,0,5,83,88,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,0,0,0,39,1,0,0,0,0,0,0,19,58,3,75,44,0,0,45,1,1,0,0,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0
17,Caldas,17665, San José,Eje Cafetero,Omar Alonso Torres Sánchez,Norbey De Jesús Ospina Castaño,7588,724,589,3,169,4,4,645,112,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,136,83,0,0,0,220,0,0,0,0,0,0,0,91,359,7,387,216,2,3,85,0,1,30,190,19,3,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,190,0
17,Caldas,17777, Supía,Eje Cafetero,Omar Alonso Torres Sánchez,Omairo Ayala Cataño,27099,2314,1615,21,39,16,58,1702,681,1,18,0,1,0,21,1,2157,1055,200,1,1449,2705,0,0,0,0,0,3,2,431,341,0,3,13,766,0,0,0,0,0,0,0,287,1028,83,899,463,8,11,392,4,87,0,0,36,9,5,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0
17,Caldas,17867, Victoria,Eje Cafetero,Omar Alonso Torres Sánchez,Juan Alberto Vargas Osorio,8224,661,516,1,2,6,46,516,131,0,4,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,109,43,0,2,41,113,0,0,0,0,0,0,0,152,526,40,470,253,13,17,171,0,6,290,1838,10,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,1838,0
17,Caldas,17873, Villamaría,Eje Cafetero,Omar Alonso Torres Sánchez,Juan Alejandro Olguín Zuluaga,58481,2413,2043,38,551,4,34,2232,174,5,8,5,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,2,372,205,0,2,0,589,0,0,0,19,13,0,0,475,1702,79,1370,725,4,5,538,8,67,0,0,16,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,731,0,0,0
17,Caldas,17877, Viterbo,Eje Cafetero,Omar Alonso Torres Sánchez,Alba Luz Escobar De López,12414,827,643,3,7,1,4,726,101,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,224,0,3,0,355,1,0,0,0,0,0,0,165,586,21,731,459,4,5,375,2,59,240,1574,11,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,1574,0
63,Quindío,63001, Armenia,Eje Cafetero,Omar Alonso Torres Sánchez,Carlos Mario Alvarez Morales,299712,34169,27693,194,2263,127,930,29566,5296,48,86,66,111,0,143,1,27932,18289,8233,112,9916,36550,0,0,0,0,0,13,21,3886,1394,0,39,1751,2680,919,0,0,136,91,0,0,8337,25595,1712,20961,11996,117,150,3807,62,845,1948,14407,569,121,43,350,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,12146,0,14407,0
